date_utc,phase,spot_close,perp_last,perp_mark,mark_source,basis_bps,funding_rate_daily_bps,sma7_funding_bps,signal_pos,reversal_flag,perp_short_mtm_bps,funding_flow_bps,spot_leg_pnl_bps,reversal_cost_bps,capital_cost_bps,reconstruction_cost_bps,daily_net_pnl_bps,cumulative_net_pnl_bps,margin_ratio,imr,mmr,liquidation_flag,margin_call_flag,sleeve_daily_return_pct,sleeve_cumulative_return_pct,binance_funding_daily_bps,f2_pair_sign_match,data_gap_flag
2026-06-14,warmup,65744.17,65702.3,65707.5,mark,-6.368625537442384,-0.54,-0.0671428571428572,-1,0,199.98696040931964,0.54,-199.6848754814451,0,0.36529680365296807,0,0.47678812422154143,-28.073777515208498,0.37183124524548034,0.3333333333333333,0.005,0,0,0.01730264102799974,-1.0187973860269164,-1.2432,1,0
2026-06-15,warmup,66321.81,66286.2,66290.1,mark,-5.369274451345731,-1.48,-0.12571428571428578,-1,0,88.66567743408326,1.48,-87.86178302958359,0,0.36529680365296807,0,1.9185976008465948,-26.155179914361902,0.38084581298888864,0.3333333333333333,0.005,0,0,0.06962590693472293,-0.9491714790921935,-0.265,1,0
2026-06-16,warmup,65674.71,65640,65640.9,mark,-5.285139439520388,-0.11000000000000004,-0.36000000000000004,-1,0,-97.93317554205095,0.11000000000000004,97.56971349243804,0,0.36529680365296807,0,-0.6187588532660309,-26.773938767627932,0.37106349543468353,0.3333333333333333,0.005,0,0,-0.02245475878502426,-0.9716262378772177,-0.12919999999999998,1,0
2026-06-17,warmup,64505.82,64476,64480.5,mark,-4.622838683393174,0.13,-0.5257142857142857,-1,0,-176.78002586801745,-0.13,177.98175279342797,0,0.36529680365296807,0,0.706430121757676,-26.067508645870255,0.3533724928478818,0.3333333333333333,0.005,0,0,0.025636349118586067,-0.9459898887586317,-0.731,0,0
2026-06-18,warmup,62957.21,62920,62921,mark,-5.910363562807045,1.89,-0.4114285714285714,-1,0,-241.8560650119028,-1.89,240.07291125048846,0,0.36529680365296807,0,-4.038450565067337,-30.10595921093759,0.3289978863466915,0.3333333333333333,0.005,0,0,-0.14655537100629368,-1.0925452597649254,0.5404,1,0
2026-06-19,warmup,63541.15,63512.8,63512.8,mark,-4.461675622804835,-0.13999999999999999,-0.0242857142857143,-1,0,94.05444922998774,0.13999999999999999,-92.75188655914147,0,0.36529680365296807,0,1.077265867193204,-29.028693343744386,0.3384173312696903,0.3333333333333333,0.005,0,0,0.039093978320441376,-1.053451281444484,1.0846,0,0
2026-06-20,warmup,64296.6,64259.5,64263.1,mark,-5.770134035080945,-0.1,0.02714285714285711,1,1,-118.1336675441802,-0.1,118.89145852726824,24.064,0.36529680365296807,0,-23.771505820564933,-52.80019916430932,0.3265939645152723,0.3333333333333333,0.005,0,0,-0.8626679462283016,-1.9161192276727856,1.2432,0,0
2026-06-21,warmup,63313.8,63279.9,63280.7,mark,-5.354282952531905,-0.87,-0.050000000000000044,-1,1,-152.87155459353886,0.87,152.85411670290407,24.064,0.36529680365296807,0,-23.576734694287815,-76.37693385859714,0.3113938090559184,0.3333333333333333,0.005,0,0,-0.8555997020557048,-2.7717189297284905,0.8001,0,0
2026-06-22,warmup,64021.44,63993.8,63995.1,mark,-4.317303703259317,0.61,-0.09714285714285713,-1,0,112.89382070678755,-0.61,-111.76710290647485,0,0.36529680365296807,0,0.15142099665972258,-76.22551286193742,0.3226221911265971,0.3333333333333333,0.005,0,0,0.005495067968781332,-2.766223861759709,1.2899,1,0
2026-06-23,warmup,62729.21,62698.1,62698.6,mark,-4.959412050622124,1.95,0.20142857142857143,1,1,202.59363607526225,1.95,-201.84331998780448,24.064,0.36529680365296807,0,-21.72898071619506,-97.95449357813249,0.34307655473412335,0.3333333333333333,0.005,0,0,-0.7885447101907188,-3.5547685719504276,0.3807,1,0
2026-06-24,warmup,61079.45,61051.7,61051.7,mark,-4.543262914122508,1.32,0.49571428571428566,1,0,262.669341899181,1.32,-262.997094973777,0,0.36529680365296807,0,0.6269501217510358,-97.32754345638145,0.3694754889240415,0.3333333333333333,0.005,0,0,0.022752019918345093,-3.5320165520320823,0.43149999999999994,1,0
2026-06-25,warmup,59796.82,59773.8,59773.7,mark,-3.84970304440885,0.29000000000000004,0.6657142857142856,1,0,209.33078030587194,0.29000000000000004,-209.9937049203937,0,0.36529680365296807,0,-0.7382214181747608,-98.06576487455621,0.39043756695462867,0.3333333333333333,0.005,0,0,-0.026790055265562072,-3.5588066072976443,-0.1646,0,0
2026-06-26,warmup,60102.18,60077.8,60077.8,mark,-4.056425241147223,1.85,0.4371428571428571,1,0,-50.87521769607805,1.85,51.066260714198734,0,0.36529680365296807,0,1.6757462144677495,-96.39001866008846,0.38553504518502085,0.3333333333333333,0.005,0,0,0.06081283012303463,-3.4979937771746097,1.851,1,0
2026-06-27,warmup,60031.48,60004.2,60005.9,mark,-4.544282433151092,2.0700000000000003,0.7214285714285715,1,0,11.967815066463716,2.0700000000000003,-11.763300432695578,0,0.36529680365296807,0,1.9092178301151899,-94.48080082997326,0.38693882669166724,0.3333333333333333,0.005,0,0,0.06928551505488025,-3.4287082621197293,1.3281,1,0
2026-06-28,warmup,59577.71,59553.4,59553.5,mark,-4.080385097043454,2.36,1.0314285714285716,1,0,75.3925863956717,2.36,-75.5886744754597,0,0.36529680365296807,0,1.7986151165589765,-92.68218571341428,0.3947140853312344,0.3333333333333333,0.005,0,0,0.06527174257992525,-3.363436519539804,1.0043,1,0
2026-06-29,warmup,60258.1,60230.6,60232.9,mark,-4.563701809383303,1.99,1.4928571428571427,1,0,-114.08229575087914,1.99,114.20210679463861,0,0.36529680365296807,0,1.7445142401064393,-90.93767147330784,0.38350485575614646,0.3333333333333333,0.005,0,0,0.06330842177346267,-3.3001280977663416,1.9213999999999998,1,0
2026-06-30,warmup,58633,58608.3,58608.3,mark,-4.212644756365373,2.58,1.6899999999999997,1,0,269.71970467966844,2.58,-269.68988401559255,0,0.36529680365296807,0,2.2445238604226168,-88.69314761288523,0.4107348262241133,0.3333333333333333,0.005,0,0,0.08145377089473677,-3.218674326871605,1.7851,1,0
2026-07-01,warmup,60023.77,60005.4,60005.4,mark,-3.0604542167203665,1.72,1.78,1,0,-238.3792056756473,1.72,237.1991881704827,0,0.36529680365296807,0,0.17468569118255933,-88.51846192170267,0.38706890565654856,0.3333333333333333,0.005,0,0,0.006339343733015078,-3.21233498313859,1.4458,1,0
2026-07-02,warmup,61558.32,61538.3,61538.5,mark,-3.2522005148933237,0.59,1.837142857142857,1,0,-255.49367223616449,0.59,255.65705053181455,0,0.36529680365296807,0,0.3880814919972683,-88.1303804297054,0.36157853843293214,0.3333333333333333,0.005,0,0,0.014083477344580868,-3.198251505794009,1.85,1,0
2026-07-03,warmup,62581.26,62550.4,62554.8,mark,-4.931188665744439,2.06,1.8800000000000001,1,0,-165.14864678209616,2.06,166.17412560966605,0,0.36529680365296807,0,2.7201820239170607,-85.41019840578834,0.34526967375472256,0.3333333333333333,0.005,0,0,0.09871540564795013,-3.0995361001460586,2.374,1,0
2026-07-04,live,63145.07,63110.5,63110.5,mark,-5.474695015778699,-0.6400000000000001,1.91,1,0,-88.8341102521295,-0.6400000000000001,90.09246538021154,0,0.36529680365296807,0,0.2530583244292463,-85.15714008135909,0.3363222627295096,0.3333333333333333,0.005,0,0,0.009183486593537349,-3.0903526135525214,2.948,0,0
2026-07-05,live,63647.6,63602.7,63612,mark,-7.054468668103976,0.45,1.5228571428571427,1,0,-79.46379762480137,0.45,79.58341007461067,0,0.36529680365296807,0,0.20431564615614567,-84.95282443520294,0.3284208829670295,0.3333333333333333,0.005,0,0,0.0074146147990065275,-3.082937998753515,0,0,0
2026-07-06,live,64039.95,64017.8,64017.8,mark,-3.458778465628749,1.51,1.25,1,0,-63.792995032383445,1.51,61.64411541047965,0,0.36529680365296807,0,-1.0041764255568149,-85.95700086075976,0.3221925834637911,0.3333333333333333,0.005,0,0,-0.03644156248345681,-3.1193795612369715,0,0,0
2026-07-07,live,63364.99,63338.4,63336.5,mark,-4.196323553431714,1.8599999999999999,1.1814285714285713,1,0,106.42352595684356,1.8599999999999999,-105.39670939780588,0,0.36529680365296807,0,2.521519755384886,-83.43548110537488,0.33302093605947547,0.3333333333333333,0.005,0,0,0.09150595192291751,-3.027873609314054,0,0,0
2026-07-08,live,62285.94,62252.2,62256.8,mark,-5.416952846823094,2.12,1.0785714285714285,1,0,170.47042384722877,2.12,-170.29119707901773,0,0.36529680365296807,0,1.9339299645582733,-81.5015511408166,0.3502799784441984,0.3333333333333333,0.005,0,0,0.07018231841381974,-2.957691290900234,0,0,0
2026-07-09,live,63228,63194.5,63198,mark,-5.298285569684317,0.41000000000000003,1.135714285714286,1,0,-151.1802726770406,0.41000000000000003,151.24761703845246,0,0.36529680365296807,0,0.11204755775869918,-81.3895035830579,0.3352029511764943,0.3333333333333333,0.005,0,0,0.004066205871063194,-2.953625085029171,0,0,0
2026-07-10,live,64160.01,64137.5,64137.5,mark,-3.508415912030256,-0.020000000000000018,1.11,1,0,-148.65976771416766,-0.020000000000000018,147.40463085974653,0,0.36529680365296807,0,-1.6404336580740457,-83.02993724113195,0.3203349744050775,0.3333333333333333,0.005,0,0,-0.05953133745150712,-3.013156422480678,2.5813,0,0
2026-07-11,live,63820.97,63790.1,63793.5,mark,-4.836968162659173,0.94,0.8128571428571428,1,0,53.63476905086762,0.94,-52.8428845319695,0,0.36529680365296807,0,1.366587715244946,-81.663349525887,0.32579245131016427,0.3333333333333333,0.005,0,0,0.049593468186239095,-2.963562954294439,1.5098,1,0
2026-07-12,live,63781.14,63752,63755,mark,-4.568748692795302,1.6800000000000002,1.0385714285714287,1,0,6.035097619663254,1.6800000000000002,-6.240895429825422,0,0.36529680365296807,0,1.108905386184694,-80.55444413970231,0.3265639610721306,0.3333333333333333,0.005,0,0,0.040242176464642544,-2.9233207778297965,1.8544,1,0
2026-07-13,live,62335,62319.3,62319.5,mark,-2.5186492339772344,2.52,1.2142857142857142,1,0,225.15881107364132,2.52,-226.73473694574952,0,0.36529680365296807,0,0.578777324239069,-79.97566681546324,0.34933184217949476,0.3333333333333333,0.005,0,0,0.021003829096635816,-2.902316948733161,1.6377000000000002,1,0
2026-07-14,live,65035,65008,65010.6,mark,-4.151610671177059,1.21,1.3585714285714288,1,0,-431.8231051276089,1.21,433.14349883692984,0,0.36529680365296807,0,2.165096905668036,-77.8105699097952,0.30627053166673385,0.3333333333333333,0.005,0,0,0.07857136670669303,-2.8237455820264676,1.7335,1,0
2026-07-15,live,64756.58,64725.6,64725.6,mark,-4.784069819623458,2.07,1.2657142857142856,1,0,43.83900471615409,2.07,-42.81079418774425,0,0.36529680365296807,0,2.7329137247567408,-75.07765618503846,0.31086143213834927,0.3333333333333333,0.005,0,0,0.09917743907142211,-2.7245681429550457,2.4457,1,0
2026-07-16,live,63831.67,63800.2,63801.2,mark,-4.930154576874013,1.52,1.2585714285714287,1,0,142.8182975515102,1.52,-142.82872875621356,0,0.36529680365296807,0,1.1442719916435626,-73.9333841933949,0.3252952618935003,0.3333333333333333,0.005,0,0,0.04152563057674489,-2.6830425123783006,1.6112000000000002,1,0
2026-07-17,live,63934.01,63905,63905.1,mark,-4.537491078692239,2.45,1.417142857142857,1,0,-16.284960157488815,2.45,16.03279375269384,0,0.36529680365296807,0,1.8325367915521786,-72.10084740184273,0.3239117658777514,0.3333333333333333,0.005,0,0,0.06650276016542857,-2.616539752212872,1.5204,1,0
2026-07-18,live,64830.01,64793,64793,mark,-5.708775920287847,0.22999999999999995,1.7699999999999998,1,0,-138.94039755825372,0.22999999999999995,140.1445021202341,0,0.36529680365296807,0,1.0688077583275506,-71.03203964351518,0.310040726121926,0.3333333333333333,0.005,0,0,0.03878703354970681,-2.5777527186631652,1.3355,1,0
2026-07-19,live,64730,64700,64700,mark,-4.634636181059787,0.19999999999999996,1.6685714285714286,1,0,14.35340237371352,0.19999999999999996,-15.426497697594854,0,0.36529680365296807,0,-1.23839212753417,-72.27043177104935,0.3114960663592974,0.3333333333333333,0.005,0,0,-0.04494125030821503,-2.6226939689713804,1.2546,1,0
2026-07-20,live,65259.33,65225.8,65228.2,mark,-5.1379626484058045,1.6199999999999999,1.4571428571428573,1,0,-81.63833075734095,1.6199999999999999,81.77506565734572,0,0.36529680365296807,0,1.3914380963516342,-70.87899367469771,0.3034942332835633,0.3333333333333333,0.005,0,0,0.05049528851660081,-2.5721986804547794,1.6686,1,0
2026-07-21,live,66550.66,66528.6,66528.6,mark,-3.314768027844903,-1.14,1.3285714285714287,1,0,-199.36162579988536,-1.14,197.87668675115054,0,0.36529680365296807,0,-2.990235852387884,-73.8692295270856,0.28344407070357475,0.3333333333333333,0.005,0,0,-0.1085156590831563,-2.6807143395379356,1.6219999999999999,0,0
